2.0,5
11.0,1
12.0,4
15.0,6
20.0,6
29.0,2
30.0,6
31.0,6
32.0,2
35.0,2
41.0,6
42.0,7
50.0,6
51.0,5
54.0,7
56.0,7
58.0,6
61.0,2
63.0,6
65.0,5
75.0,7
90.0,4
105.0,7
107.0,1
108.0,5
109.0,5
110.0,1
115.0,7
120.0,6
123.0,1
129.0,2
132.0,1
147.0,1
149.0,1
155.0,6
158.0,5
160.0,2
161.0,7
163.0,2
169.0,5
171.0,5
176.0,5
177.0,5
193.0,6
194.0,6
198.0,4
200.0,6
202.0,2
206.0,4
211.0,2
213.0,6
216.0,5
219.0,2
230.0,7
231.0,1
232.0,1
239.0,6
246.0,7
248.0,6
249.0,2
250.0,7
256.0,5
258.0,4
259.0,5
267.0,5
268.0,7
270.0,6
274.0,7
283.0,6
292.0,2
293.0,1
299.0,5
