3.724,8.157,12.547,6.058,12.401,6.785,5.211
14.807,7.003,13.184,8.327,6.133,6.729,10.562
7.819,7.663,9.765,12.797,9.629,9.686,4.015
10.104,0.500,8.631,8.455,10.392,7.505,8.163
8.044,9.492,10.864,9.095,6.042,6.946,6.657
6.667,6.441,8.352,12.830,6.844,8.029,8.269
10.907,8.120,9.124,6.228,11.569,12.059,7.496
11.189,18.661,4.794,5.006,11.573,6.951,5.514
3.628,9.623,7.088,9.706,5.730,14.588,8.759
12.596,7.318,1.777,9.894,6.873,15.463,3.452
13.282,12.251,5.627,7.155,12.720,6.656,2.645
7.679,3.990,6.975,0.500,6.572,11.076,5.484
7.247,10.825,6.572,7.537,10.211,2.546,6.453
2.381,2.953,13.272,8.560,9.924,6.985,9.256
4.618,6.177,7.946,8.713,6.084,10.419,9.126
9.784,3.342,12.212,6.935,1.347,7.828,7.413
10.997,11.285,6.609,10.020,9.798,6.785,11.890
8.070,13.955,8.887,7.650,6.337,7.841,10.402
5.977,8.821,6.622,3.738,7.138,11.320,7.812
10.279,6.106,6.094,9.081,11.923,13.740,13.638
6.985,10.964,6.083,8.907,10.582,18.647,10.390
9.297,6.441,8.878,9.630,5.621,8.776,5.532
8.600,6.481,13.859,11.274,4.493,7.670,8.449
7.286,5.912,8.881,8.813,9.594,13.916,12.063
5.310,14.150,7.694,5.573,9.310,8.930,5.166
5.529,10.982,9.979,8.176,6.805,8.995,7.237
14.063,9.764,12.282,7.369,10.562,2.156,8.984
11.298,6.963,6.569,5.295,9.622,6.677,8.466
7.583,5.089,8.613,4.042,6.034,1.856,12.802
5.521,6.649,8.643,4.984,2.940,9.689,12.998
6.484,7.580,3.528,2.765,8.824,9.505,9.679
11.445,8.352,10.012,8.592,8.208,9.390,10.987
6.143,2.891,7.986,10.628,9.671,5.554,9.358
9.128,4.342,7.357,6.890,6.031,8.542,8.433
10.225,4.363,9.946,4.356,5.735,7.416,9.562
7.050,6.222,7.414,12.634,3.505,8.513,6.998
7.303,6.139,6.303,9.813,4.656,9.630,9.527
6.291,12.299,8.798,5.140,5.451,4.291,9.233
7.396,8.560,5.155,10.868,4.594,8.062,8.159
7.469,8.365,11.653,6.874,9.454,11.104,1.335
2.620,9.883,11.825,5.848,8.392,14.640,5.758
7.665,7.745,10.992,10.033,8.191,12.284,8.131
6.693,7.696,7.011,10.662,9.704,10.044,6.961
8.603,7.910,9.436,9.799,8.546,7.900,8.380
12.150,10.261,11.435,4.166,1.763,9.105,7.018
7.079,7.032,7.211,10.673,5.954,4.663,4.426
9.934,10.295,10.291,11.306,8.942,7.967,11.472
12.820,5.779,11.281,11.534,8.658,5.737,4.283
9.479,8.896,11.614,11.330,6.956,7.616,8.691
2.801,15.714,11.786,10.620,4.865,10.815,8.144
8.267,10.548,7.665,8.652,0.841,7.854,8.782
11.407,12.138,6.202,6.416,14.735,4.879,14.514
8.668,5.698,13.971,8.033,11.392,9.679,8.523
8.709,14.787,11.107,7.304,6.898,10.305,11.181
10.437,12.321,8.781,2.633,9.579,6.173,6.552
10.936,5.531,8.191,5.052,7.485,9.037,3.922
2.807,5.902,5.527,14.736,8.927,2.525,8.889
9.985,6.568,9.891,4.298,8.029,5.852,10.448
