447.487,685.850,486.324,608.953,396.935,305.398,114.648
546.854,125.681,486.286,785.902,729.442,496.664,349.815
531.325,761.488,545.678,495.267,390.738,484.727,358.148
613.525,279.136,568.159,395.394,833.603,547.656,246.204
372.368,641.705,401.465,72.742,876.231,454.296,516.580
153.363,347.418,647.082,571.759,688.846,318.750,366.890
413.596,574.404,692.171,796.358,684.196,570.584,1069.858
860.411,250.588,703.175,325.083,736.833,497.339,589.424
207.375,670.481,774.395,525.329,345.555,240.384,830.277
758.840,685.530,739.238,931.924,434.852,398.452,447.533
472.596,594.387,717.231,299.509,440.622,309.970,667.432
588.926,614.991,712.784,447.876,974.429,471.622,632.796
532.174,310.809,562.618,537.351,575.725,425.892,856.815
534.993,464.510,616.796,356.696,362.621,718.372,604.268
443.653,437.697,651.641,600.517,806.718,269.101,652.918
333.880,644.564,624.413,657.384,330.681,662.337,97.004
770.373,130.456,592.352,136.757,501.021,648.110,422.457
148.989,228.304,625.336,378.531,637.992,646.552,516.728
525.689,473.986,652.938,261.536,323.618,494.778,659.161
441.212,561.159,543.948,704.681,540.484,301.169,381.200
561.460,375.938,600.684,401.579,402.515,413.835,459.426
602.723,312.467,506.038,352.129,561.097,386.997,573.144
618.443,767.877,583.065,689.890,903.422,478.975,410.894
685.359,443.650,560.137,510.517,352.369,331.836,428.752
463.110,614.728,560.284,750.968,497.011,543.765,447.400
542.737,371.328,487.759,885.931,98.038,758.171,629.764
413.417,268.498,506.367,679.900,516.319,640.075,624.754
465.100,296.587,387.142,708.941,208.140,577.927,362.755
527.222,426.054,426.346,680.922,467.050,393.251,718.189
594.729,380.213,460.211,596.633,384.824,689.043,683.127
586.466,276.124,401.958,224.396,458.775,427.206,379.827
511.632,653.831,363.930,222.595,557.930,762.024,411.947
412.479,581.189,334.911,761.143,649.031,374.210,167.018
178.858,245.423,305.354,342.543,273.498,586.123,660.768
311.893,363.971,285.552,317.919,550.535,715.257,805.861
555.461,472.552,345.754,873.561,656.947,160.515,629.701
356.815,145.681,402.880,498.399,450.407,272.356,632.481
415.646,456.479,355.435,409.393,629.867,724.485,708.504
384.082,466.787,330.483,448.897,651.707,153.375,546.818
880.129,399.732,482.954,187.417,776.103,539.808,612.019
666.642,766.872,455.749,479.443,732.451,435.681,467.248
549.036,604.951,517.292,601.926,684.036,572.680,715.326
765.855,408.092,466.054,290.070,714.885,518.639,287.654
490.907,602.940,491.322,316.149,495.334,562.464,612.046
734.806,349.744,524.503,220.833,448.952,222.606,341.351
332.900,548.767,589.859,571.415,529.517,850.216,237.879
578.073,650.847,648.208,494.136,542.102,538.660,735.825
566.940,280.333,617.897,864.026,268.852,387.403,776.909
728.059,474.309,423.287,440.230,509.984,222.659,691.176
644.777,753.131,452.701,971.207,518.617,460.201,395.575
750.366,491.920,438.275,429.231,530.503,816.087,778.780
756.324,430.902,567.021,699.064,433.211,69.307,233.865
420.564,508.099,632.129,406.620,469.808,522.269,74.580
441.041,427.962,768.689,333.563,474.848,905.931,397.716
