11.745,5.999,10.249,6.926,9.892,4.444,3.724
8.466,6.538,10.777,7.130,10.992,12.929,14.807
4.064,12.741,11.870,7.701,9.980,9.075,7.819
4.393,9.698,14.332,5.743,7.403,7.358,10.104
7.378,4.440,13.127,7.919,4.714,0.500,8.044
12.358,6.656,15.606,10.134,9.500,9.888,6.667
3.759,6.191,13.853,5.055,3.764,7.019,10.907
10.026,5.825,13.127,11.971,1.937,7.568,11.189
12.861,10.704,12.062,8.046,9.161,4.582,3.628
5.616,8.049,9.992,4.154,0.500,4.189,12.596
9.436,7.293,10.464,7.037,9.292,6.727,13.282
10.027,8.176,10.176,10.658,9.902,9.076,7.679
11.291,9.513,9.424,11.249,10.309,4.930,7.247
7.695,2.187,11.855,5.543,8.307,14.024,2.381
2.887,7.645,10.320,8.627,7.880,3.975,4.618
6.639,8.345,6.650,9.851,5.153,3.141,9.784
10.327,10.332,6.048,8.180,8.144,4.412,10.997
10.714,10.642,6.175,10.523,9.276,12.238,8.070
6.998,9.357,3.285,10.587,6.481,9.116,5.977
9.725,9.065,5.290,3.263,4.671,3.953,10.279
10.243,3.144,3.730,9.154,11.831,4.578,6.985
11.792,8.053,7.975,11.606,10.415,9.989,9.297
8.172,8.418,9.042,7.051,10.306,10.255,8.600
3.982,4.280,9.049,12.276,4.320,10.583,7.286
5.745,6.185,7.265,7.637,0.554,12.493,5.310
2.303,5.474,8.158,7.275,8.157,7.981,5.529
5.670,8.381,9.174,6.504,6.301,8.277,14.063
7.169,11.231,10.964,4.600,8.056,7.894,11.298
3.125,6.337,9.873,6.157,9.074,5.970,7.583
8.560,9.548,7.982,4.981,10.425,5.670,5.521
9.361,5.653,10.787,7.291,7.922,10.409,6.484
7.650,7.672,8.229,6.719,9.254,9.703,11.445
5.561,5.654,6.930,6.703,4.126,8.755,6.143
10.902,3.160,6.927,8.838,10.590,10.453,9.128
16.811,8.534,9.465,3.113,3.246,8.295,10.225
7.412,7.553,10.703,7.339,7.947,8.026,7.050
11.822,5.542,10.719,0.500,7.291,3.461,7.303
6.662,3.485,11.880,7.649,5.327,14.244,6.291
7.567,8.170,10.043,1.259,9.528,8.469,7.396
10.333,6.700,12.328,4.926,6.620,9.547,7.469
5.469,10.379,12.459,2.527,10.022,8.858,2.620
7.546,5.862,9.192,12.178,8.601,5.186,7.665
5.440,10.154,10.684,8.551,5.603,5.265,6.693
6.187,7.576,12.554,9.862,7.050,6.111,8.603
10.823,5.360,12.256,13.194,3.278,4.310,12.150
2.421,5.273,13.286,3.747,5.620,6.781,7.079
7.371,11.358,11.857,11.002,4.376,13.420,9.934
3.678,9.309,11.087,3.433,10.660,10.312,12.820
2.942,7.380,11.000,4.113,6.578,9.094,9.479
10.906,5.160,9.685,9.705,6.434,11.934,2.801
7.145,7.375,11.322,11.881,3.523,7.334,8.267
